zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
85930,34.0431,-109.72258,Mcnary,AZ,Arizona,TRUE,,1337,2.2,4017,Navajo,"{'04001':48.8,'04017':51.2}",Navajo|Apache,04017|04001,FALSE,FALSE,America/Phoenix
85931,34.45127,-110.86441,Forest Lakes,AZ,Arizona,TRUE,,203,0.3,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
85932,33.9525,-109.21464,Nutrioso,AZ,Arizona,TRUE,,378,1.1,4001,Apache,{'04001':100},Apache,4001,FALSE,FALSE,America/Phoenix
85933,34.35622,-110.50678,Overgaard,AZ,Arizona,TRUE,,2659,12.7,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
85934,34.30029,-110.24571,Pinedale,AZ,Arizona,TRUE,,322,3.8,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
85935,34.11522,-109.89583,Pinetop,AZ,Arizona,TRUE,,4832,37.9,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
85936,34.64541,-109.27648,Saint Johns,AZ,Arizona,TRUE,,4447,1.7,4001,Apache,{'04001':100},Apache,4001,FALSE,FALSE,America/Phoenix
85937,34.55935,-110.06064,Snowflake,AZ,Arizona,TRUE,,7793,9.6,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
85938,34.17017,-109.33153,Springerville,AZ,Arizona,TRUE,,2212,2.5,4001,Apache,{'04001':100},Apache,4001,FALSE,FALSE,America/Phoenix
85939,34.43896,-110.08576,Taylor,AZ,Arizona,TRUE,,4248,30.4,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
85940,34.25246,-109.68806,Vernon,AZ,Arizona,TRUE,,1325,6.8,4001,Apache,{'04001':100},Apache,4001,FALSE,FALSE,America/Phoenix
85941,33.8205,-109.97092,Whiteriver,AZ,Arizona,TRUE,,11149,4.6,4017,Navajo,"{'04001':0.25,'04007':16.88,'04017':82.87}",Navajo|Gila|Apache,04017|04007|04001,FALSE,FALSE,America/Phoenix
85942,34.74311,-109.97073,Woodruff,AZ,Arizona,TRUE,,87,0.6,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
86001,35.28949,-111.63774,Flagstaff,AZ,Arizona,TRUE,,46041,17.8,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86003,35.21976,-111.21412,Flagstaff,AZ,Arizona,TRUE,,3,0.4,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Denver
86004,35.38763,-111.38479,Flagstaff,AZ,Arizona,TRUE,,35798,18.9,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86011,35.1799,-111.65514,Flagstaff,AZ,Arizona,TRUE,,9124,3624.5,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86015,35.23241,-111.8376,Bellemont,AZ,Arizona,TRUE,,470,27.3,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86016,35.75045,-111.61879,Gray Mountain,AZ,Arizona,TRUE,,41,0.2,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Denver
86017,34.89802,-111.63621,Munds Park,AZ,Arizona,TRUE,,868,1.9,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86018,35.2714,-111.96426,Parks,AZ,Arizona,TRUE,,860,2.9,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86020,35.99212,-111.50371,Cameron,AZ,Arizona,TRUE,,2216,0.6,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Denver
86021,36.97182,-113.01702,Colorado City,AZ,Arizona,TRUE,,6023,88.3,4015,Mohave,{'04015':100},Mohave,4015,FALSE,FALSE,America/Phoenix
86022,36.84139,-112.57616,Fredonia,AZ,Arizona,TRUE,,2053,1.5,4005,Coconino,"{'04005':62.31,'04015':37.69}",Coconino|Mohave,04005|04015,FALSE,FALSE,America/Phoenix
86023,36.05723,-112.07662,Grand Canyon,AZ,Arizona,TRUE,,2485,3.7,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86024,34.66159,-111.34037,Happy Jack,AZ,Arizona,TRUE,,649,0.5,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86025,34.93793,-110.09935,Holbrook,AZ,Arizona,TRUE,,5660,3.1,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
86028,34.96719,-109.7398,Petrified Forest Natl Pk,AZ,Arizona,TRUE,,0,0.1,4001,Apache,{'04001':100},Apache,4001,FALSE,FALSE,America/Phoenix
86029,35.00328,-109.99537,Sun Valley,AZ,Arizona,TRUE,,175,2,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
86030,35.9762,-110.71337,Hotevilla,AZ,Arizona,TRUE,,1531,2.3,4017,Navajo,"{'04005':0.22,'04017':99.78}",Navajo|Coconino,04017|04005,FALSE,FALSE,America/Phoenix
86031,35.3865,-110.05275,Indian Wells,AZ,Arizona,TRUE,,1704,1.6,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Denver
86032,35.04266,-110.32518,Joseph City,AZ,Arizona,TRUE,,1688,2.9,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
86033,36.67265,-110.22883,Kayenta,AZ,Arizona,TRUE,,7407,2.6,4017,Navajo,"{'04001':2.43,'04017':97.57}",Navajo|Apache,04017|04001,FALSE,FALSE,America/Denver
86034,35.79022,-110.12806,Keams Canyon,AZ,Arizona,TRUE,,1927,1.8,4017,Navajo,"{'04001':16.16,'04017':83.84}",Navajo|Apache,04017|04001,FALSE,FALSE,America/Denver
86035,35.44606,-110.96228,Leupp,AZ,Arizona,TRUE,,2095,1,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Denver
86036,36.73705,-111.82288,Marble Canyon,AZ,Arizona,TRUE,,400,0.2,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86038,34.94195,-111.43059,Mormon Lake,AZ,Arizona,TRUE,,26,0.6,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86039,36.06277,-110.53209,Kykotsmovi Village,AZ,Arizona,TRUE,,1273,1.9,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Denver
86040,36.69612,-111.41907,Page,AZ,Arizona,TRUE,,10821,5.3,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Denver
86042,35.86168,-110.38752,Polacca,AZ,Arizona,TRUE,,2181,9.7,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
86043,35.80718,-110.53305,Second Mesa,AZ,Arizona,TRUE,,2838,6.6,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
86044,36.70908,-110.84107,Tonalea,AZ,Arizona,TRUE,,3362,1.6,4005,Coconino,"{'04005':77.51,'04017':12.47,'49037':10.02}",Coconino|Navajo|San Juan,04005|04017|49037,FALSE,FALSE,America/Denver
86045,36.05915,-111.12132,Tuba City,AZ,Arizona,TRUE,,11634,3.2,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86046,35.43022,-112.15495,Williams,AZ,Arizona,TRUE,,5266,1.6,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86047,35.15126,-110.65319,Winslow,AZ,Arizona,TRUE,,15393,3.4,4017,Navajo,"{'04005':5.84,'04017':94.16}",Navajo|Coconino,04017|04005,FALSE,FALSE,America/Phoenix
86052,36.34732,-112.11897,North Rim,AZ,Arizona,TRUE,,255,0,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Phoenix
86053,36.72417,-111.07331,Kaibeto,AZ,Arizona,TRUE,,2287,1.2,4005,Coconino,{'04005':100},Coconino,4005,FALSE,FALSE,America/Denver
86054,36.72367,-110.60998,Shonto,AZ,Arizona,TRUE,,1718,1.8,4017,Navajo,"{'04005':5.63,'04017':94.37}",Navajo|Coconino,04017|04005,FALSE,FALSE,America/Denver
86301,34.59172,-112.42642,Prescott,AZ,Arizona,TRUE,,22919,257.4,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86303,34.48259,-112.44794,Prescott,AZ,Arizona,TRUE,,17194,49.4,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86305,34.81851,-112.95843,Prescott,AZ,Arizona,TRUE,,18204,5.4,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86313,34.55359,-112.45232,Prescott,AZ,Arizona,TRUE,,237,884.4,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86314,34.62598,-112.30617,Prescott Valley,AZ,Arizona,TRUE,,38932,183.8,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86315,34.70344,-112.27007,Prescott Valley,AZ,Arizona,TRUE,,7676,45.9,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86320,35.3537,-112.63606,Ash Fork,AZ,Arizona,TRUE,,2045,0.8,4025,Yavapai,"{'04005':46.95,'04025':53.05}",Yavapai|Coconino,04025|04005,FALSE,FALSE,America/Phoenix
86321,34.49281,-113.10311,Bagdad,AZ,Arizona,TRUE,,2217,2.9,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86322,34.49827,-111.79591,Camp Verde,AZ,Arizona,TRUE,,12002,11.5,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86323,34.77472,-112.40793,Chino Valley,AZ,Arizona,TRUE,,16394,43.1,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86324,34.85458,-112.12482,Clarkdale,AZ,Arizona,TRUE,,4589,9.6,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86325,34.7346,-111.8979,Cornville,AZ,Arizona,TRUE,,5449,33.2,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86326,34.70005,-112.02366,Cottonwood,AZ,Arizona,TRUE,,25015,166.6,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86327,34.57133,-112.10494,Dewey,AZ,Arizona,TRUE,,9010,17.1,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86329,34.47164,-112.22499,Humboldt,AZ,Arizona,TRUE,,1055,12.3,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86331,34.72685,-112.14388,Jerome,AZ,Arizona,TRUE,,445,4.2,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86332,34.32056,-112.63311,Kirkland,AZ,Arizona,TRUE,,1810,1.3,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86333,34.32832,-112.08152,Mayer,AZ,Arizona,TRUE,,7417,4.5,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86334,34.95114,-112.54528,Paulden,AZ,Arizona,TRUE,,4351,8.5,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86335,34.69424,-111.68285,Rimrock,AZ,Arizona,TRUE,,5364,10,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86336,34.89421,-111.87425,Sedona,AZ,Arizona,TRUE,,11788,19.4,4025,Yavapai,"{'04005':27.83,'04025':72.17}",Yavapai|Coconino,04025|04005,FALSE,FALSE,America/Phoenix
86337,35.35563,-113.0216,Seligman,AZ,Arizona,TRUE,,1305,0.4,4025,Yavapai,"{'04005':4.42,'04025':95.58}",Yavapai|Coconino,04025|04005,FALSE,FALSE,America/Phoenix
86338,34.5818,-112.7539,Skull Valley,AZ,Arizona,TRUE,,464,1,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
86343,34.19336,-112.29585,Crown King,AZ,Arizona,TRUE,,68,0.7,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
